txn_id,user_id,merchant_id,bank_id,txn_time,amount,status,failure_reason
d8f5cb9b-1a22-4c5f-bfca-8e0d5aad5636,922,117,17,13-09-2024 06:36,9525.34,SUCCESS,NULL
189c92b2-b758-446a-a564-04276e794a86,982,137,3,24-10-2024 06:01,2940.56,SUCCESS,NULL
2fa0b21d-6cc1-4772-a582-4e981274217a,826,11,13,09-07-2024 07:03,6916.66,SUCCESS,NULL
08cffa44-fcbe-4914-831d-dbacf5883d9a,520,10,6,07-03-2025 22:15,8961.96,SUCCESS,NULL
a3f81412-5b45-454a-8b40-d794d280aac0,525,117,7,03-07-2024 01:53,7600.24,SUCCESS,NULL
5f56878e-b8d7-461f-8000-3a3ccb947dc8,585,24,10,06-06-2025 03:19,9315.15,SUCCESS,NULL
7a2f815e-ed05-4fae-99c3-5a8174261bbb,654,12,12,14-06-2025 09:01,1002.27,SUCCESS,NULL
4ad33714-9fc1-491f-b03c-1417e4db74cb,680,179,5,21-06-2025 05:42,4086.08,FAILED,INSUFFICIENT_FUNDS
4ab1345b-c017-4078-a7ac-f39a650d7ef5,768,50,7,30-05-2025 13:17,8108.74,SUCCESS,NULL
953bc770-b728-4302-b6f0-82708aa59eb2,34,111,13,17-05-2025 10:29,9923.31,SUCCESS,NULL
89c29a0b-7ecc-42c1-8c72-27e04d178adc,464,108,8,06-05-2025 19:17,9880.23,SUCCESS,NULL
47c08952-aea0-46d7-955c-5c223d45dfa2,53,137,17,23-07-2024 14:03,3128.18,SUCCESS,NULL
d54c5a3c-caf3-4c31-b19a-a55916e72ede,365,128,16,23-04-2025 15:38,6724.17,FAILED,INSUFFICIENT_FUNDS
1c7fa66b-7fc9-46ed-ac4d-57bc27d3eb22,972,28,11,14-06-2025 19:50,5139.3,SUCCESS,NULL
4d48b7d9-ed01-4a27-bc3a-cc5b52a0fb8c,918,52,14,13-11-2024 22:41,8820.39,SUCCESS,NULL
9c80b7e3-a854-4ca3-8d75-d3a811614fdf,441,45,13,13-01-2025 02:31,1023.24,SUCCESS,NULL
4f96536b-fabb-4f74-bac3-3b062dc3072d,541,7,4,07-05-2025 09:46,2898.32,SUCCESS,NULL
0a4dbd0c-93e1-4f52-9938-ae61dc83b580,198,134,8,05-02-2025 19:01,9406.25,SUCCESS,NULL
bf9a37a9-54e2-496b-8d0e-cb4e01d07940,269,93,10,07-07-2024 08:55,7737.2,SUCCESS,NULL
82496b2a-7176-4230-a251-ad0a1ece8e72,408,111,2,04-03-2025 02:08,4653.8,SUCCESS,NULL
08a240ba-2425-44b8-905c-5f330d2a957f,609,164,2,04-05-2025 16:30,8373.9,FAILED,INVALID_PIN
9c3354a8-a42b-41f2-a0e8-fc36deb33eee,578,61,4,26-01-2025 22:37,8160.85,FAILED,TIMEOUT
75ed1f19-1eb1-44de-8797-f8b834c681f7,553,111,2,20-09-2024 22:56,3902.76,SUCCESS,NULL
e70efebd-4084-401b-9538-8778b652d8c9,739,160,18,20-11-2024 12:39,5110.9,SUCCESS,NULL
9cd84272-a5b4-4b9b-8790-e0734ac158d8,693,104,3,14-10-2024 08:55,2794.89,FAILED,TIMEOUT
1086bdc0-f3cb-48f6-bc68-c25f940c7281,963,50,16,15-05-2025 06:15,665.79,FAILED,CARD_DECLINED
162003ef-6bb7-44e0-9953-940dcc52500d,988,34,1,12-07-2024 09:38,5007.85,FAILED,INVALID_PIN
28b7a49c-b5ca-4066-994b-e97480b1a9ae,545,114,12,04-04-2025 02:32,7592.64,SUCCESS,NULL
5e607900-61e4-453a-906a-e717ad022a09,648,191,14,04-02-2025 14:37,3930.4,SUCCESS,NULL
0dec6ef4-6b88-4ce5-ad0f-fbe5cbe15c3c,302,150,10,04-11-2024 11:17,5263.35,SUCCESS,NULL
25d37ea6-5a6a-4c76-b469-32cf0f46b77c,706,183,10,15-09-2024 02:00,3372.08,SUCCESS,NULL
7501981f-3bf7-4931-9573-6ac227d12896,777,186,14,05-09-2024 13:53,6210.99,SUCCESS,NULL
3e950949-999a-47d8-8e9d-7ea1d83f6c0a,56,107,7,22-08-2024 06:18,3682.67,FAILED,TIMEOUT
de03a189-8655-409d-a7c2-1147fac00ee5,494,64,17,12-07-2024 21:50,766.67,SUCCESS,NULL
5b3480d0-6014-45ca-afbe-ad8cfb97cf54,224,103,16,11-12-2024 21:16,5230.75,FAILED,INSUFFICIENT_FUNDS
78a59e31-83b5-463a-b7e5-92e7bbd4771b,748,15,5,12-10-2024 02:10,6274.67,SUCCESS,NULL
9fc97e6e-4d6f-4e3c-9f2b-2884f65afec5,867,148,1,22-09-2024 19:27,5745.8,SUCCESS,NULL
9c2dd88b-bb35-4287-a2c9-4e841e443bbe,661,114,13,24-04-2025 14:14,8350.16,SUCCESS,NULL
66d95fd4-03fb-4efc-94a9-8892a3c29c7d,676,114,5,15-08-2024 03:09,5086.76,SUCCESS,NULL
5a5b3606-f0d7-4e63-8a28-99eb13832fa3,913,191,13,10-12-2024 22:35,7870.59,SUCCESS,NULL
4d6647d2-a1ed-4bc4-8a3b-e7a79bf93f74,610,124,2,24-10-2024 21:24,238.59,SUCCESS,NULL
524b9a9f-86f8-4477-8da1-40ce1d17d80a,791,115,3,16-09-2024 15:08,5322.85,FAILED,CARD_DECLINED
bae9fac6-039b-499b-a325-78f35c86b30d,237,147,9,04-10-2024 16:55,9200.57,SUCCESS,NULL
54ab4430-a633-4ed4-8b5d-f64097972e44,676,129,3,14-09-2024 21:56,954.37,SUCCESS,NULL
b6506d12-902f-4eb7-b16a-5936102ef7fa,346,165,5,17-09-2024 01:30,2264.64,FAILED,INSUFFICIENT_FUNDS
349c3382-088f-4ef2-94d6-6dc9262b90a5,815,60,2,05-06-2025 10:33,9483.63,SUCCESS,NULL
03ac1647-419d-4c3b-aa69-9b5f5a75952f,21,90,14,31-08-2024 01:20,8998.24,SUCCESS,NULL
91eb5f7d-822e-47a0-9b34-a2eeb6138e75,491,123,17,16-09-2024 08:52,184.12,FAILED,INVALID_PIN
4a1896bd-b015-4ddd-99e9-591f3c89b33e,822,90,6,11-05-2025 10:56,858.33,SUCCESS,NULL
647944e7-00b0-49cc-baf9-759cb3e1e6c5,304,197,18,09-02-2025 10:39,5602.46,SUCCESS,NULL
e7787008-ac33-4b6b-bfd1-bc0034a3cabe,531,156,15,01-09-2024 19:28,978.97,SUCCESS,NULL
51fdc243-8cc5-4656-a2dd-6609302bcc13,366,44,16,05-10-2024 04:12,5087.72,FAILED,TIMEOUT
07c15d4b-ffc5-42db-8544-136325db5e95,917,67,2,16-12-2024 01:26,5592.08,FAILED,INSUFFICIENT_FUNDS
03dc44c7-0bab-4b6c-9895-d209ecaab99a,55,47,10,15-06-2025 14:03,303.98,SUCCESS,NULL
67535da8-82a2-4c3e-8ac5-d6aa1443a827,370,2,4,19-02-2025 02:31,3840.68,SUCCESS,NULL
fad0e106-23bd-44f1-87dd-f37c2542f13e,298,65,13,14-09-2024 19:02,8545.79,FAILED,CARD_DECLINED
2406601d-8489-4d29-8303-104db3a13f62,706,18,3,06-03-2025 20:12,3673.8,SUCCESS,NULL
a5b52257-af4e-4e8a-aec5-1141864c25e7,947,191,3,08-10-2024 14:06,1873.91,SUCCESS,NULL
5eb06d4c-92ce-42ef-a799-567166b78549,291,163,9,09-03-2025 14:30,8352.05,SUCCESS,NULL
7d69e2ff-edcb-44e9-a5f9-c0faa0f7d94e,403,49,15,22-06-2025 10:12,3863.45,SUCCESS,NULL
5a56e5fa-f821-4c2d-a49c-538359fa020f,844,121,12,06-04-2025 15:33,9260.38,SUCCESS,NULL
06fed0e3-384d-414a-86fb-21b8aae75392,533,111,16,09-12-2024 12:01,9244.27,SUCCESS,NULL
1e6b6983-6cf1-4ca0-866d-3b6d202a607e,582,52,10,15-02-2025 20:57,6928.98,SUCCESS,NULL
96c384b5-5ea2-46cf-a3c9-400bfc90b7b2,392,172,3,18-03-2025 08:47,3985.96,SUCCESS,NULL
cbb764a4-1275-4137-a4f9-b98c08eaf89b,469,132,15,14-03-2025 21:24,2946.14,SUCCESS,NULL
5f7583a5-79db-48e5-b8d7-b864318a878a,368,79,18,18-02-2025 02:22,5648.16,SUCCESS,NULL
18c6d644-b9a2-4192-8195-a5aff7e33e02,68,182,15,26-03-2025 23:08,404.41,SUCCESS,NULL
b6fd494a-645f-4c0d-a827-3730f4350f8e,199,90,8,26-09-2024 12:22,8957.99,SUCCESS,NULL
1152dd98-b346-4b4a-b477-73b9f83db629,691,38,11,10-03-2025 10:26,6346.38,FAILED,CARD_DECLINED
ba564635-918f-480c-82fc-595e741b6bc1,822,162,10,22-06-2025 13:04,9241.9,FAILED,TIMEOUT
69585e9d-b733-4637-bc8f-d02c46268484,61,178,1,11-05-2025 19:39,2622.53,SUCCESS,NULL
83abfad6-997a-4ba9-ad8f-2176a1b1148e,221,137,15,03-08-2024 00:03,4306.52,SUCCESS,NULL
1cc89da2-636e-4a0c-a602-7597ad8d6035,392,139,17,15-01-2025 19:35,6894.69,SUCCESS,NULL
8616531b-4cd1-4f26-b7b1-f2994b6636ff,300,7,1,01-06-2025 12:27,9294.42,SUCCESS,NULL
26505a97-40ff-47d8-ba5d-79ef4ff323d2,346,67,20,22-02-2025 17:55,6940.13,FAILED,INVALID_PIN
cc01fbfa-605a-46fa-a086-da8a71d7f433,11,173,19,13-10-2024 11:01,8973.77,SUCCESS,NULL
f1d8864a-6077-433d-95df-cae58002ec80,825,2,10,25-06-2025 05:57,7594.33,SUCCESS,NULL
2a83721c-95e1-4d78-ae2d-03964472f576,47,48,1,12-08-2024 23:02,2898.57,SUCCESS,NULL
ac7e4ccc-39cb-4dd1-a4fc-2eaebdbaf6b6,27,175,5,29-03-2025 04:04,7899.53,SUCCESS,NULL
40667a21-bf6c-445f-bf56-34dc64954636,69,150,7,15-12-2024 23:38,3143.89,FAILED,CARD_DECLINED
5d8609a7-5c5e-4776-945d-07002123fd0e,389,42,5,14-08-2024 03:41,979.49,FAILED,TIMEOUT
5c3a474f-62bf-408e-b268-2f0502d2e0bf,515,129,17,05-11-2024 00:41,6993.93,SUCCESS,NULL
52c6eb18-c930-4522-96dc-6b40415666ab,617,159,10,01-05-2025 00:01,1775.2,SUCCESS,NULL
430fd349-ef9d-4e07-9eb1-34e91197d454,903,22,1,26-09-2024 12:40,8015.05,SUCCESS,NULL
122ce181-936e-4052-9908-083437ca5f0f,529,159,2,11-06-2025 12:09,465.37,SUCCESS,NULL
124c5a04-f939-444b-ae5f-0972c4661ece,3,144,5,13-10-2024 17:11,7588.6,SUCCESS,NULL
228f9115-5ca8-4ff4-8394-3fda1548cebe,756,84,1,15-12-2024 02:31,4630.86,FAILED,TIMEOUT
54167264-f43d-4ee3-ac47-9cb3f86f4556,581,181,13,31-05-2025 03:54,9266.43,FAILED,INSUFFICIENT_FUNDS
299e5255-f901-49a3-8278-99da0dec7219,571,185,7,03-06-2025 08:11,9063.79,FAILED,CARD_DECLINED
0455e8aa-fa7b-4d4d-9a9f-aefec33ce7c2,381,33,15,22-05-2025 12:14,1244.03,FAILED,TIMEOUT
f28d072e-4f9f-405b-9106-5914e0316af7,797,60,16,24-10-2024 12:10,188.22,SUCCESS,NULL
d0b962c5-b7f7-4893-829c-92af90066cdf,805,64,6,24-03-2025 22:42,3715.55,SUCCESS,NULL
6e1a2967-0781-4f7d-b5cc-11aae86890f3,187,42,4,23-02-2025 15:15,9747.38,SUCCESS,NULL
ec72e71c-ca6f-479c-a5d5-47cb618520a4,616,57,13,28-05-2025 10:23,7937.73,FAILED,CARD_DECLINED
db5f358c-c784-4631-83fc-d84f01670553,448,88,20,17-12-2024 02:31,4477.4,SUCCESS,NULL
4b9557c9-08b7-409d-89f6-badbb6a17186,710,34,8,06-01-2025 19:21,3046.57,SUCCESS,NULL
39ef759f-1887-4297-951d-f145b764b789,141,193,5,11-02-2025 23:24,2077.68,FAILED,INSUFFICIENT_FUNDS
b976c0d1-244c-46c2-9788-789a20dfe996,201,146,8,07-04-2025 22:12,9981.77,SUCCESS,NULL
3ddc3d8b-7893-4012-85ad-cef8527fe947,17,193,14,29-11-2024 11:16,9055.09,SUCCESS,NULL
c3d512db-493d-4d0a-a2b6-3cf5415381fe,771,78,9,02-12-2024 08:36,1038.36,SUCCESS,NULL
d76a7677-5ded-46f5-80e6-35e0f099321a,548,104,17,26-08-2024 02:23,8848.13,SUCCESS,NULL
a5c76395-0494-4fc1-ac0d-de036afbf518,135,132,4,01-02-2025 01:02,3123.96,SUCCESS,NULL
e22ccffd-b775-4204-aae2-4e35f23e1be2,1,13,17,09-02-2025 07:53,1612.13,FAILED,INSUFFICIENT_FUNDS
f65ef7d7-a1af-4be0-93b1-98180179f338,510,180,16,08-02-2025 16:20,7089.31,SUCCESS,NULL
f5c174c8-0172-45a3-ad58-242beaa4c9c9,139,43,2,31-01-2025 13:22,8321.89,SUCCESS,NULL
5a868362-4e3a-46f8-bdf9-8e0ea951fcad,462,123,3,31-08-2024 07:58,7233.07,SUCCESS,NULL
0950da10-2d29-4640-8610-e6d0e5a0d8a2,864,70,12,24-04-2025 00:23,2277.12,SUCCESS,NULL
3d53731a-5599-4154-acb2-02a8ef171647,960,33,5,27-08-2024 12:50,6410.77,SUCCESS,NULL
53474545-9437-4853-bce5-c5c01b7f4602,425,80,12,10-01-2025 11:47,5954.66,SUCCESS,NULL
f37ec3e2-ceb5-4fa1-a617-a79ea94a9e2d,522,74,8,21-05-2025 04:32,556.12,SUCCESS,NULL
305c13a2-ab8d-43f7-8771-ceb70141cbf7,448,187,15,02-08-2024 19:42,7863.54,FAILED,CARD_DECLINED
616f9a19-0a7e-4b26-8891-4464b1d37131,978,93,11,21-08-2024 16:28,2900.64,SUCCESS,NULL
02009055-d07d-4f73-9999-83626498cc6d,763,98,7,08-05-2025 17:35,3111.72,FAILED,INSUFFICIENT_FUNDS
2421cd3e-4920-4ce3-9b6e-4d5ab003adb5,875,72,3,27-07-2024 01:11,2736.01,SUCCESS,NULL
df361900-b0c1-4a28-9426-f1fcdefed37e,223,23,12,10-03-2025 18:28,8686.33,FAILED,TIMEOUT
98ae3be6-6afb-43c9-95b5-db5aaa14d3c1,539,167,1,16-07-2024 23:55,4870.04,SUCCESS,NULL
74218c9c-22e9-4de2-a35c-64f26ca43a98,573,178,4,23-06-2025 00:53,2021.95,SUCCESS,NULL
21cb06c7-7b19-46ca-964f-c974b159f725,539,133,17,05-10-2024 15:34,9547.94,SUCCESS,NULL
d8b29e75-ed35-44a8-939e-086c598bb18a,242,176,18,25-06-2025 05:55,3566.85,FAILED,INSUFFICIENT_FUNDS
c59b4df5-fd6c-4535-9872-2cdd59a481e5,226,13,10,05-12-2024 00:48,1040.81,SUCCESS,NULL
ab2a0c57-c8e4-40f1-8f3f-4f6260a238b8,592,180,1,21-08-2024 19:24,9874.55,SUCCESS,NULL
b9d0c521-75de-4e6d-83ee-a09d2fc71d80,456,185,19,13-02-2025 20:16,6531.28,FAILED,INVALID_PIN
42fccfdc-9835-49d7-a7df-71b6f7c883dc,68,155,13,31-12-2024 14:01,7779.75,SUCCESS,NULL
a14bb7ef-3a60-47cb-a4d6-a9b498dba5a7,618,118,19,18-01-2025 03:57,3419.68,SUCCESS,NULL
843f3d8e-9aa4-4a4c-bd90-c82102802bfb,136,84,17,03-09-2024 16:45,1227.57,FAILED,INVALID_PIN
07e07b49-2cea-4c9a-a177-e77f3b4fe2fe,244,149,12,05-07-2024 06:37,1990.31,SUCCESS,NULL
08b10f94-a894-47b1-b5c0-3a0837259356,637,72,18,10-11-2024 23:35,6933.36,FAILED,INSUFFICIENT_FUNDS
6ff01f64-18de-4d98-8b5e-4c7a43121f3d,770,147,4,26-03-2025 09:40,6378.91,SUCCESS,NULL
a404bd4a-1087-43d2-82e1-ecdd99fdbd79,886,155,20,21-11-2024 22:29,4304.52,SUCCESS,NULL
9e1eaa46-8a7a-4d6d-9ae5-c624484f8371,474,141,12,27-02-2025 23:56,4555.13,SUCCESS,NULL
413565c6-cd38-42bb-871b-7721fcc62a77,245,45,19,03-11-2024 03:44,9597.44,FAILED,CARD_DECLINED
12bb65b4-6a59-49ad-bff2-30233af82ba8,597,199,18,18-11-2024 10:03,3985.99,SUCCESS,NULL
367234c7-05f6-4890-94cd-7cdb0df79e9b,936,12,7,26-03-2025 07:14,5987.8,SUCCESS,NULL
a1a0db20-6a67-47c2-a519-7a1fffd4da61,816,47,19,13-08-2024 03:56,4585.2,SUCCESS,NULL
7d352ddf-f568-491d-80cb-67188f9b1662,764,128,9,11-07-2024 20:33,8360.11,FAILED,INSUFFICIENT_FUNDS
b486479e-d08b-4d87-9f64-38341603e468,114,183,7,12-05-2025 02:22,3332.84,SUCCESS,NULL
58fb7b6d-5a08-4445-98a3-b620a843e096,799,17,2,18-07-2024 05:16,677.21,FAILED,INVALID_PIN
218482dd-d46b-4e8c-b8be-f294597cf325,256,28,14,02-02-2025 09:10,8171.07,FAILED,INSUFFICIENT_FUNDS
5093f4d6-480a-4b27-ad4b-1e8eb6a46b12,565,192,5,14-04-2025 16:21,2212.46,SUCCESS,NULL
737a73fe-ac18-480e-8a6b-5ab929c03f6f,68,106,3,06-04-2025 22:39,8419.13,SUCCESS,NULL
d939694a-3fe9-48f9-85d5-1a7ecf281b61,128,150,7,02-10-2024 01:32,3393.98,SUCCESS,NULL
0d0b2cd5-4d5e-484b-9e88-08521d77d7ca,208,59,16,31-12-2024 11:05,3755.34,SUCCESS,NULL
21dd6fdb-ad22-46cb-bf20-795f3073ed17,953,62,5,27-04-2025 14:57,1589.94,FAILED,CARD_DECLINED
147980dc-0155-455a-b791-fd7132a57b81,442,14,20,19-01-2025 17:15,5569.54,SUCCESS,NULL
670ed341-7f7f-4904-96c9-22cb6e16767f,465,17,4,10-05-2025 10:04,4674.41,SUCCESS,NULL
99b4337c-6a2b-437a-b931-fb71a3f13732,206,194,9,09-04-2025 11:13,1479.91,SUCCESS,NULL
f088830d-68a8-4016-a7ba-7f3c1883595b,824,82,9,10-03-2025 19:46,1170.94,SUCCESS,NULL
2b0314a8-012c-4d03-aba2-a9834b87231f,918,61,18,05-02-2025 05:38,9963.13,SUCCESS,NULL
e71eb8f9-c62e-4673-9d6c-e988553f229f,542,155,9,16-03-2025 09:17,2038,FAILED,INVALID_PIN
ca7ca007-98ee-470e-bef7-de788f65fc72,289,100,15,03-07-2024 13:40,8399.32,FAILED,INSUFFICIENT_FUNDS
48c47a2c-d83e-4d37-b02c-a8b14e0e1904,835,200,16,27-08-2024 11:40,9154.79,SUCCESS,NULL
0a028f60-4202-44df-bfae-bc42bafc1983,306,113,12,25-05-2025 08:30,1010.71,SUCCESS,NULL
d052cf33-318f-4639-b5ef-7173598f1de5,127,200,18,09-04-2025 10:57,9441.56,FAILED,INVALID_PIN
2a1f173e-3ab4-4d3a-9589-2f6c9f2d1cac,744,24,1,30-01-2025 13:59,647.19,SUCCESS,NULL
a11db419-828c-41ef-be80-35cb6c2acbf8,315,51,20,26-11-2024 04:09,1199.87,SUCCESS,NULL
63b52762-1045-4d5d-a687-2b77209365ed,553,59,13,12-11-2024 22:15,744.19,SUCCESS,NULL
09c8cda1-a67e-40e2-b810-52dda7197f8c,594,104,9,24-01-2025 23:36,6992.05,SUCCESS,NULL
16c55f36-205a-45d3-b011-a6bf130ab6d1,855,143,4,25-02-2025 12:37,552.91,SUCCESS,NULL
09be01bb-62f0-45d7-97b6-c6a4d122a990,281,140,13,12-06-2025 10:09,5089.78,SUCCESS,NULL
f377d33d-ef2a-4f2b-a27a-7c2f8f7d8f35,557,58,2,13-01-2025 08:37,2868.67,FAILED,TIMEOUT
2d4a25c1-b37a-45d1-8493-860a772b9bba,245,105,9,20-01-2025 02:09,2023.41,SUCCESS,NULL
01d1bcbf-16d1-4a7b-9aa7-7f1c5aaf82b4,640,80,20,05-08-2024 08:25,2590.22,SUCCESS,NULL
8c3195d3-0344-4658-8f53-f62975f50acc,546,141,13,27-09-2024 14:33,8051.26,SUCCESS,NULL
5d7c0026-1d5a-4c18-a45a-a5739ade04c6,880,108,19,11-09-2024 14:51,5301.77,SUCCESS,NULL
305144ec-8432-43d7-9170-46eeff6edf11,659,187,2,17-10-2024 23:27,7791.28,FAILED,INVALID_PIN
0daa495a-ce18-4894-b8cd-1897ed06b2ed,705,4,4,03-08-2024 06:44,4667.41,SUCCESS,NULL
6431ebbe-6088-46d7-90d9-449f007afe7c,440,183,10,01-10-2024 13:19,5168.79,FAILED,TIMEOUT
9ca0527b-b879-4f92-a93b-27424a844a93,476,161,17,25-10-2024 17:33,6871.48,SUCCESS,NULL
dce5c411-297c-4ce6-b2b1-cf5db3b79459,742,132,20,19-05-2025 10:49,4840.21,SUCCESS,NULL
044a79f8-254d-4bbd-a80c-061bd8d5489b,202,191,8,25-06-2025 01:16,7043.1,FAILED,TIMEOUT
70a373a1-bcff-4530-86d1-c6b9bf96ec70,881,93,5,08-12-2024 07:49,8819.24,SUCCESS,NULL
b30b9abf-8370-4699-8dc2-2eb326493bf8,64,41,17,20-08-2024 07:33,7345.31,SUCCESS,NULL
22babd02-a218-451b-8180-925fca4a4da9,504,164,3,04-11-2024 12:30,7011.51,SUCCESS,NULL
a6046e70-af6e-4c70-abc3-080e56319a0a,21,96,18,07-09-2024 19:45,6151.66,SUCCESS,NULL
09c47074-e013-45c2-9d29-aae6e0f3fc5a,776,181,4,14-11-2024 03:34,5506.85,SUCCESS,NULL
3d1f28f5-b723-4af7-aa7d-638dca5146f0,948,3,14,30-09-2024 14:05,7352.37,SUCCESS,NULL
f7524907-2c4c-4def-9670-da3a519f77c4,769,134,5,24-04-2025 07:34,2397.45,FAILED,INSUFFICIENT_FUNDS
45163292-9dbc-4de3-a93c-f58dda20ee4e,13,47,14,24-07-2024 01:21,9781.83,SUCCESS,NULL
48105027-9dc1-4391-a100-b11537d1be46,447,136,18,23-01-2025 10:56,5879.71,SUCCESS,NULL
a1ef682b-867a-45e8-98e0-97bd80fa1200,435,137,13,14-06-2025 05:24,6624.32,SUCCESS,NULL
d366eb4b-f49a-4da7-8a0c-a6c2801f3ef8,379,30,14,04-09-2024 21:06,4837.83,SUCCESS,NULL
a3afc8be-a5a9-4500-b511-735dfa81f756,538,46,3,21-02-2025 13:45,6526.77,FAILED,INSUFFICIENT_FUNDS
01f3701a-f431-4186-89ce-5803a2e88093,135,24,5,30-01-2025 06:44,8875.23,SUCCESS,NULL
62b70e4a-c2fa-4e41-951b-66f59d503556,713,68,16,29-03-2025 22:39,193.62,FAILED,CARD_DECLINED
348ad62b-0472-4873-a3c6-b8dc1484438e,94,165,19,08-01-2025 08:27,4885.24,SUCCESS,NULL
e7170c36-7faf-4c3c-8c9e-0b9c45fcf04c,863,75,7,17-12-2024 14:55,9649.33,SUCCESS,NULL
ce576e3b-2047-4e73-aabf-646f19d9b1ce,353,176,14,05-10-2024 10:29,9085.79,SUCCESS,NULL
f7d8486a-8153-471b-8d50-4249768a01fd,572,147,6,22-11-2024 11:57,5018.75,SUCCESS,NULL
a881e426-45cd-46ee-abf9-9d0d3e68cf28,240,11,12,16-06-2025 07:08,976.13,SUCCESS,NULL
a92c7454-e3bb-4d0b-ad2a-ce607292056e,131,160,3,03-04-2025 13:00,8352.41,SUCCESS,NULL
35a6d494-ced9-490c-ba89-6d075a7d1a4f,735,65,1,19-08-2024 16:03,5045.23,SUCCESS,NULL
bd4a6e3f-ee2c-4827-844f-d5796d24f9fa,438,44,17,22-01-2025 15:42,1033.3,SUCCESS,NULL
f662fe04-33aa-4304-8443-b7b0ffd29724,446,158,8,04-08-2024 11:35,7099.95,FAILED,TIMEOUT
a3506d74-8c69-449a-87d2-309de5f4033b,121,147,19,15-12-2024 01:46,8545.71,SUCCESS,NULL
364f4973-d258-4df3-88ea-802db9428f6d,108,171,18,02-10-2024 22:45,4852.7,SUCCESS,NULL
2efa2b4c-a625-4376-8407-3b540086dc06,174,60,7,19-12-2024 13:02,1105.02,SUCCESS,NULL
87fdcf06-33a1-43e7-aa65-1b291e17ac41,924,24,15,25-09-2024 04:56,7677.63,SUCCESS,NULL
992c4fbd-03de-4ba6-91cf-7f48e6d92169,700,86,16,29-05-2025 08:09,7283.1,SUCCESS,NULL
fb9e71d3-adfb-4939-a060-31c2804aff4c,615,150,3,30-06-2025 16:39,3241.8,SUCCESS,NULL
864a5e22-a2a2-48d2-81ba-279fdaadbca4,126,130,11,20-07-2024 20:15,5746.69,SUCCESS,NULL
ce733435-3a2d-4d73-8561-143fa9022d26,695,111,15,06-01-2025 09:45,4423.66,SUCCESS,NULL
4b3b3c49-52b3-4fc3-8993-58878cc66d42,512,110,15,20-06-2025 19:00,5605.31,SUCCESS,NULL
a4804a7e-363d-48b3-8975-94e902a981c9,583,102,16,12-08-2024 06:52,7977.29,FAILED,INVALID_PIN
95c338b9-a8b1-48a9-abe9-dc22ee76a03e,545,191,16,22-06-2025 13:23,9169.31,SUCCESS,NULL
2ed8af84-5070-46a8-91aa-84d264c0d2c1,691,52,9,17-05-2025 02:04,9050.96,SUCCESS,NULL
0a19ef42-1833-48dc-814d-e1c9092ca603,110,199,13,13-11-2024 23:50,3174,FAILED,CARD_DECLINED
ea84eebc-8792-4ac8-9445-7800d1101ced,269,192,15,10-02-2025 18:40,8328.17,SUCCESS,NULL
fbd58721-db81-4ae3-a41b-8cad3d3cdd8d,918,158,7,12-05-2025 05:44,9528.45,SUCCESS,NULL
b3ce76bc-065d-4e55-b13e-64c6b1b13689,528,86,14,28-08-2024 20:07,2141.35,SUCCESS,NULL
117b4af7-5cf6-4baa-a0f5-0787e0e86c77,6,79,19,10-07-2024 16:09,6363.2,SUCCESS,NULL
d40c9386-495d-43cb-b95b-f6463547cd74,199,105,16,28-12-2024 05:11,934.68,SUCCESS,NULL
aec0d0f0-69e4-4d35-b28a-d758fb4f68b8,348,198,4,16-01-2025 16:30,4605.43,FAILED,TIMEOUT
71ba6587-bb01-4cfe-a383-3744c9d6a95b,283,64,9,21-01-2025 14:14,3119.13,FAILED,TIMEOUT
12ed8e94-d914-4420-a573-d1be2b880534,60,11,14,20-04-2025 03:38,1498.31,FAILED,TIMEOUT
302f9c41-ac9a-4276-bb12-8b39affb7cbd,895,65,6,19-12-2024 08:28,1615.61,SUCCESS,NULL
3cf6ab71-2626-48c0-9903-5e01a11203ca,298,105,16,06-01-2025 12:51,7086.85,SUCCESS,NULL
90a3a79f-98bf-4939-9b9b-d323b49bd0f1,358,61,3,03-10-2024 16:36,7791.14,SUCCESS,NULL
8477e31d-dfde-4395-aab4-b9333392b53d,965,111,13,25-04-2025 06:54,2517.2,SUCCESS,NULL
df655612-a7a4-49eb-9d7c-a54f6dce40ab,462,66,2,12-03-2025 04:07,1371.08,SUCCESS,NULL
db13db01-f7ec-4f55-a8f4-59a07f4f7831,251,59,17,29-03-2025 03:48,9641.17,SUCCESS,NULL
a4c17dfd-ab09-426d-97c6-ac227548e367,922,193,17,23-07-2024 03:01,669.23,SUCCESS,NULL
9d131eb4-7a11-4017-ad5d-625a78b3e2e6,85,2,1,23-07-2024 22:20,9204.86,FAILED,INVALID_PIN
b842819c-20b8-43aa-a31f-8e688251741a,746,109,8,01-11-2024 01:53,1705.16,FAILED,INVALID_PIN
1c5480ec-272c-4bf3-afe5-9b7a136a6d87,834,150,17,13-05-2025 06:18,5921.05,SUCCESS,NULL
192ccfa1-8ef4-47a2-ae3f-a85ba9dc1f8e,538,1,12,30-04-2025 03:05,8902.11,SUCCESS,NULL
6438d5fa-d9d0-4d90-bb1b-9e2a604b69df,191,88,6,21-02-2025 07:48,2488.68,SUCCESS,NULL
e2c7af9a-d7a7-4c85-9703-73da2524db6d,681,149,7,31-10-2024 14:10,6810.43,SUCCESS,NULL
